Date,Location,Crime
1996-03-01,Nelson,3031.0134348000997
1996-04-01,Nelson,3034.726721003382
1996-05-01,Nelson,3037.537564491074
1996-06-01,Nelson,3039.2918572528247
1996-07-01,Nelson,3039.8354912783097
1996-08-01,Nelson,3039.0143585571914
1996-09-01,Nelson,3036.6743510791375
1996-10-01,Nelson,3032.661360833815
1996-11-01,Nelson,3026.82127981087
1996-12-01,Nelson,3019.0
1997-01-01,Nelson,3009.1380222907137
1997-02-01,Nelson,2997.554283171924
1997-03-01,Nelson,2984.662328032496
1997-04-01,Nelson,2970.875702261205
1997-05-01,Nelson,2956.6079512468123
1997-06-01,Nelson,2942.2726203781995
1997-07-01,Nelson,2928.2832550441303
1997-08-01,Nelson,2915.053400633373
1997-09-01,Nelson,2902.996602534802
1997-10-01,Nelson,2892.5264061371836
1997-11-01,Nelson,2884.0563568293
1997-12-01,Nelson,2878.0
1998-01-01,Nelson,2874.657963067632
1998-02-01,Nelson,2873.8792015688578
1998-03-01,Nelson,2875.399753069914
1998-04-01,Nelson,2878.9556551370274
1998-05-01,Nelson,2884.282945336448
1998-06-01,Nelson,2891.117661234378
1998-07-01,Nelson,2899.1958403970625
1998-08-01,Nelson,2908.25352039076
1998-09-01,Nelson,2918.0267387816525
1998-10-01,Nelson,2928.2515331359978
1998-11-01,Nelson,2938.6639410200546
1998-12-01,Nelson,2949.0
1999-01-01,Nelson,2959.035102290619
1999-02-01,Nelson,2968.7020587007914
1999-03-01,Nelson,2977.9730346878473
1999-04-01,Nelson,2986.820195709192
1999-05-01,Nelson,2995.215707222227
1999-06-01,Nelson,3003.131734684289
1999-07-01,Nelson,3010.54044355278
1999-08-01,Nelson,3017.413999285098
1999-09-01,Nelson,3023.724567338586
1999-10-01,Nelson,3029.444313170644
1999-11-01,Nelson,3034.545402238664
1999-12-01,Nelson,3039.0
2000-01-01,Nelson,3042.78496110319
2000-02-01,Nelson,3045.8958969613454
2000-03-01,Nelson,3048.3331081786973
2000-04-01,Nelson,3050.0968953595025
2000-05-01,Nelson,3051.187559108012
2000-06-01,Nelson,3051.6054000284666
2000-07-01,Nelson,3051.350718725119
2000-08-01,Nelson,3050.4238158022135
2000-09-01,Nelson,3048.8249918640026
2000-10-01,Nelson,3046.5545475147337
2000-11-01,Nelson,3043.6127833586443
2000-12-01,Nelson,3040.0
2001-01-01,Nelson,3035.727252370678
2001-02-01,Nelson,3030.8486127131
2001-03-01,Nelson,3025.4289075973643
2001-04-01,Nelson,3019.5329635935313
2001-05-01,Nelson,3013.225607271656
2001-06-01,Nelson,3006.571665201845
2001-07-01,Nelson,2999.6359639541542
2001-08-01,Nelson,2992.483330098637
2001-09-01,Nelson,2985.1785902054035
2001-10-01,Nelson,2977.786570844508
2001-11-01,Nelson,2970.3720985860023
2001-12-01,Nelson,2963.0
2002-01-01,Nelson,2955.741214599303
2002-02-01,Nelson,2948.6911336677144
2002-03-01,Nelson,2941.951261431846
2002-04-01,Nelson,2935.62310211825
2002-05-01,Nelson,2929.8081599534844
2002-06-01,Nelson,2924.6079391641533
2002-07-01,Nelson,2920.123943976812
2002-08-01,Nelson,2916.4576786180246
2002-09-01,Nelson,2913.7106473143836
2002-10-01,Nelson,2911.9843542924505
2002-11-01,Nelson,2911.380303778797
2002-12-01,Nelson,2912.0
2003-01-01,Nelson,2913.9323105284348
2003-02-01,Nelson,2917.2155563197202
2003-03-01,Nelson,2921.8754216752523
2003-04-01,Nelson,2927.9375908964525
2003-05-01,Nelson,2935.4277482847583
2003-06-01,Nelson,2944.3715781415426
2003-07-01,Nelson,2954.794764768239
2003-08-01,Nelson,2966.7229924662956
2003-09-01,Nelson,2980.181945537062
2003-10-01,Nelson,2995.197308281983
2003-11-01,Nelson,3011.7947650025217
2003-12-01,Nelson,3030.0
2004-01-01,Nelson,3049.773756249899
2004-02-01,Nelson,3070.8170114238033
2004-03-01,Nelson,3092.765801867145
2004-04-01,Nelson,3115.2561639255296
2004-05-01,Nelson,3137.9241339445643
2004-06-01,Nelson,3160.405748269676
2004-07-01,Nelson,3182.3370432464735
2004-08-01,Nelson,3203.35405522056
2004-09-01,Nelson,3223.0928205373693
2004-10-01,Nelson,3241.189375542507
2004-11-01,Nelson,3257.2797565815645
2004-12-01,Nelson,3271.0
2005-01-01,Nelson,3282.0739376200313
2005-02-01,Nelson,3290.5765831703407
2005-03-01,Nelson,3296.670745856167
2005-04-01,Nelson,3300.519234882821
2005-05-01,Nelson,3302.2848594555912
2005-06-01,Nelson,3302.1304287797525
2005-07-01,Nelson,3300.2187520605976
2005-08-01,Nelson,3296.712638503399
2005-09-01,Nelson,3291.7748973134617
2005-10-01,Nelson,3285.568337696064
2005-11-01,Nelson,3278.2557688564684
2005-12-01,Nelson,3270.0
2006-01-01,Nelson,3261.0335025291893
2006-02-01,Nelson,3251.8673966356127
2006-03-01,Nelson,3243.082464708188
2006-04-01,Nelson,3235.2594891357544
2006-05-01,Nelson,3228.979252307163
2006-06-01,Nelson,3224.822536611314
2006-07-01,Nelson,3223.3701244370545
2006-08-01,Nelson,3225.2027981732585
2006-09-01,Nelson,3230.9013402087835
2006-10-01,Nelson,3241.046532932494
2006-11-01,Nelson,3256.219158733305
2006-12-01,Nelson,3277.0
2007-01-01,Nelson,3303.690779115061
2007-02-01,Nelson,3335.47697843536
2007-03-01,Nelson,3371.2650203110816
2007-04-01,Nelson,3409.9613270926675
2007-05-01,Nelson,3450.4723211305914
2007-06-01,Nelson,3491.704424774991
2007-07-01,Nelson,3532.564060376337
2007-08-01,Nelson,3571.9576502850937
2007-09-01,Nelson,3608.7916168514057
2007-10-01,Nelson,3641.9723824257444
2007-11-01,Nelson,3670.4063693585417
2007-12-01,Nelson,3693.0
2008-01-01,Nelson,3709.0234041586036
2008-02-01,Nelson,3719.2015414749217
2008-03-01,Nelson,3724.6230790474865
2008-04-01,Nelson,3726.3766839749183
2008-05-01,Nelson,3725.551023355799
2008-06-01,Nelson,3723.2347642887207
2008-07-01,Nelson,3720.5165738722694
2008-08-01,Nelson,3718.485119205028
2008-09-01,Nelson,3718.2290673855946
2008-10-01,Nelson,3720.8370855125486
2008-11-01,Nelson,3727.3978406844994
2008-12-01,Nelson,3739.0
2009-01-01,Nelson,3756.381113509691
2009-02-01,Nelson,3778.8742630724414
2009-03-01,Nelson,3805.461413498973
2009-04-01,Nelson,3835.1245296001853
2009-05-01,Nelson,3866.845576187013
2009-06-01,Nelson,3899.6065180701257
2009-07-01,Nelson,3932.3893200604543
2009-08-01,Nelson,3964.1759469689277
2009-09-01,Nelson,3993.948363606216
2009-10-01,Nelson,4020.6885347832535
2009-11-01,Nelson,4043.3784253109425
2009-12-01,Nelson,4061.0
2010-01-01,Nelson,4072.8248269877254
2010-02-01,Nelson,4079.2828877168945
2010-03-01,Nelson,4081.0937669566224
2010-04-01,Nelson,4078.977049476082
2010-05-01,Nelson,4073.6523200444067
2010-06-01,Nelson,4065.839163430775
2010-07-01,Nelson,4056.2571644043255
2010-08-01,Nelson,4045.625907734178
2010-09-01,Nelson,4034.664978189541
2010-10-01,Nelson,4024.0939605395356
2010-11-01,Nelson,4014.632439553288
2010-12-01,Nelson,4007.0
2011-01-01,Nelson,4001.6558053912127
2011-02-01,Nelson,3998.0173342081644
2011-03-01,Nelson,3995.2416436745393
2011-04-01,Nelson,3992.4857910139913
2011-05-01,Nelson,3988.9068334501744
2011-06-01,Nelson,3983.6618282067734
2011-07-01,Nelson,3975.9078325074443
2011-08-01,Nelson,3964.801903575818
2011-09-01,Nelson,3949.50109863562
2011-10-01,Nelson,3929.1624749104903
2011-11-01,Nelson,3902.9430896240146
2011-12-01,Nelson,3870.0
2012-01-01,Nelson,3829.8222060771004
2012-02-01,Nelson,3783.226479154098
2012-03-01,Nelson,3731.3615333452194
2012-04-01,Nelson,3675.376082764314
2012-05-01,Nelson,3616.418841525188
2012-06-01,Nelson,3555.6385237421323
2012-07-01,Nelson,3494.1838435289596
2012-08-01,Nelson,3433.2035149994736
2012-09-01,Nelson,3373.8462522679793
2012-10-01,Nelson,3317.2607694482767
2012-11-01,Nelson,3264.5957806541974
2012-12-01,Nelson,3217.0
2013-01-01,Nelson,3175.2978471524366
2013-02-01,Nelson,3139.0165639900447
2013-03-01,Nelson,3107.359097944582
2013-04-01,Nelson,3079.5283964475047
2013-05-01,Nelson,3054.727406930311
2013-06-01,Nelson,3032.1590768246974
2013-07-01,Nelson,3011.0263535621525
2013-08-01,Nelson,2990.5321845741837
2013-09-01,Nelson,2969.879517292464
2013-10-01,Nelson,2948.2712991484973
2013-11-01,Nelson,2924.91047757378
2013-12-01,Nelson,2899.0
2014-01-01,Nelson,2869.9800395726215
2014-02-01,Nelson,2838.239672292933
2014-03-01,Nelson,2804.405199876452
2014-04-01,Nelson,2769.1029240384382
2014-05-01,Nelson,2732.9591464941336
2014-06-01,Nelson,2696.6001689590794
2014-07-01,Nelson,2660.6522931485197
2014-08-01,Nelson,2625.7418207777046
2014-09-01,Nelson,2592.4950535621665
2014-10-01,Nelson,2561.538293217152
2014-11-01,Nelson,2533.497841457931
2014-12-01,Nelson,2509.0
2015-01-01,Nelson,2488.503059372056
2015-02-01,Nelson,2471.793265356577
2015-03-01,Nelson,2458.488852549608
2015-04-01,Nelson,2448.208055547052
2015-05-01,Nelson,2440.5691089448464
2015-06-01,Nelson,2435.190247338986
2015-07-01,Nelson,2431.6897053254
2015-08-01,Nelson,2429.6857175000405
2015-09-01,Nelson,2428.796518458871
2015-10-01,Nelson,2428.6403427978375
2015-11-01,Nelson,2428.8354251128967
2015-12-01,Nelson,2429.0
2016-01-01,Nelson,2428.853209050361
2016-02-01,Nelson,2428.517821836229
2016-03-01,Nelson,2428.217514925115
2016-04-01,Nelson,2428.1759648845286
2016-05-01,Nelson,2428.61684828198
2016-06-01,Nelson,2429.763841684977
2016-07-01,Nelson,2431.840621661029
2016-08-01,Nelson,2435.070864777656
2016-09-01,Nelson,2439.6782476023504
2016-10-01,Nelson,2445.8864467026274
2016-11-01,Nelson,2453.919138646022
2016-12-01,Nelson,2464.0
2017-01-01,Nelson,2476.209104426506
2017-02-01,Nelson,2490.0521139651723
2017-03-01,Nelson,2504.8910877499316
2017-04-01,Nelson,2520.0880849148275
2017-05-01,Nelson,2535.0051645939106
2017-06-01,Nelson,2549.004385921107
2017-07-01,Nelson,2561.447808030466
2017-08-01,Nelson,2571.697490056023
2017-09-01,Nelson,2579.1154911317285
2017-10-01,Nelson,2583.0638703916243
2017-11-01,Nelson,2582.9046869697117
2017-12-01,Nelson,2578.0
2018-01-01,Nelson,2567.937688058393
2018-02-01,Nelson,2553.208907488304
2018-03-01,Nelson,2534.53063407516
2018-04-01,Nelson,2512.6198436042746
2018-05-01,Nelson,2488.1935118609267
2018-06-01,Nelson,2461.9686146305967
2018-07-01,Nelson,2434.6621276985693
2018-08-01,Nelson,2406.991026850115
2018-09-01,Nelson,2379.672287870735
2018-10-01,Nelson,2353.4228865457003
2018-11-01,Nelson,2328.959798660295
2018-12-01,Nelson,2307.0
2019-01-01,Nelson,2288.080073895525
2019-02-01,Nelson,2272.0150338593285
2019-03-01,Nelson,2258.4395009494287
2019-04-01,Nelson,2246.9880962237085
2019-05-01,Nelson,2237.2954407400734
2019-06-01,Nelson,2228.996155556507
2019-07-01,Nelson,2221.72486173091
2019-08-01,Nelson,2215.116180321196
2019-09-01,Nelson,2208.804732385331
2019-10-01,Nelson,2202.425138981227
2019-11-01,Nelson,2195.6120211667944
2019-12-01,Nelson,2188.0
2020-01-01,Nelson,2179.303937655887
2020-02-01,Nelson,2169.559660778007
2020-03-01,Nelson,2158.8832371271246
2020-04-01,Nelson,2147.3907344639247
2020-05-01,Nelson,2135.1982205490826
2020-06-01,Nelson,2122.421763143376
2020-07-01,Nelson,2109.177430007483
2020-08-01,Nelson,2095.581288902076
2020-09-01,Nelson,2081.7494075879395
2020-10-01,Nelson,2067.7978538257476
2020-11-01,Nelson,2053.8426953761723
2020-12-01,Nelson,2040.0
2021-01-01,Nelson,2026.3638977032117
2021-02-01,Nelson,2012.9407674730242
2021-03-01,Nelson,1999.7150505420723
2021-04-01,Nelson,1986.67118814288
2021-05-01,Nelson,1973.7936215079749
2021-06-01,Nelson,1961.0667918699883
2021-07-01,Nelson,1948.4751404614465
2021-08-01,Nelson,1936.0031085148776
2021-09-01,Nelson,1923.6351372629103
2021-10-01,Nelson,1911.3556679380729
2021-11-01,Nelson,1899.1491417728932
2021-12-01,Nelson,1887.0
2022-01-01,Nelson,1874.9262354202235
2022-02-01,Nelson,1863.0800471076054
2022-03-01,Nelson,1851.6471857045865
2022-04-01,Nelson,1840.8134018535113
2022-05-01,Nelson,1830.7644461967286
2022-06-01,Nelson,1821.6860693766705
2022-07-01,Nelson,1813.764022035684
2022-08-01,Nelson,1807.1840548161294
2022-09-01,Nelson,1802.131918360419
2022-10-01,Nelson,1798.7933633109092
2022-11-01,Nelson,1797.3541403099748
2022-12-01,Nelson,1798.0
2023-01-01,Nelson,1800.9166930233546
2023-02-01,Nelson,1806.2899700224325
2023-03-01,Nelson,1814.3055816395809
2023-04-01,Nelson,1825.1492785171874
2023-05-01,Nelson,1839.00681129767
2023-06-01,Nelson,1856.0639306233295
2023-07-01,Nelson,1876.5063871365755
2023-08-01,Nelson,1900.519931479855
2023-09-01,Nelson,1928.2903142954133
2023-10-01,Nelson,1960.003286225687
2023-11-01,Nelson,1995.8445979131552
2023-12-01,Nelson,2036.0
2024-01-01,Nelson,2080.6552431286887
2024-02-01,Nelson,2129.996077941739
2024-03-01,Nelson,2184.208255081257
2024-04-01,Nelson,2243.4775251897486
2024-05-01,Nelson,2307.9896389097726
2024-06-01,Nelson,2377.9303468833527
2024-07-01,Nelson,2453.485399753035
2024-08-01,Nelson,2534.8405481614245
2024-09-01,Nelson,2622.1815427504544
2024-10-01,Nelson,2715.6941341627144
2024-11-01,Nelson,2815.5640730408622
2024-12-01,Nelson,2921.9771100267294
2025-01-01,Nelson,3035.1189957629554
1981-01-01,Taranaki,10459.670257063672
1981-02-01,Taranaki,10403.747790062296
1981-03-01,Taranaki,10312.001129466727
1981-04-01,Taranaki,10187.198805747405
1981-05-01,Taranaki,10032.109349374405
1981-06-01,Taranaki,9849.501290819117
1981-07-01,Taranaki,9642.143160551703
1981-08-01,Taranaki,9412.803489042048
1981-09-01,Taranaki,9164.250806761947
1981-10-01,Taranaki,8899.253644181348
1981-11-01,Taranaki,8620.58053177001
1981-12-01,Taranaki,8331.0
1982-01-01,Taranaki,8033.280579341116
1982-02-01,Taranaki,7730.190800263067
1982-03-01,Taranaki,7424.499193238053
1982-04-01,Taranaki,7118.97428873579
1982-05-01,Taranaki,6816.384617226001
1982-06-01,Taranaki,6519.498709180883
1982-07-01,Taranaki,6231.085095070146
1982-08-01,Taranaki,5953.912305363589
1982-09-01,Taranaki,5690.748870533273
1982-10-01,Taranaki,5444.363321048964
1982-11-01,Taranaki,5217.524187380611
1982-12-01,Taranaki,5013.0
1983-01-01,Taranaki,4832.790180202774
1983-02-01,Taranaki,4675.817712587829
1983-03-01,Taranaki,4540.236472581064
1983-04-01,Taranaki,4424.200335607067
1983-05-01,Taranaki,4325.863177090636
1983-06-01,Taranaki,4243.378872457351
1983-07-01,Taranaki,4174.9012971319635
1983-08-01,Taranaki,4118.584326539385
1983-09-01,Taranaki,4072.581836104961
1983-10-01,Taranaki,4035.0477012535694
1983-11-01,Taranaki,4004.1357974101784
1983-12-01,Taranaki,3978.0
1984-01-01,Taranaki,3955.0691165153603
1984-02-01,Taranaki,3934.871682718124
1984-03-01,Taranaki,3917.2111664376894
1984-04-01,Taranaki,3901.8910355032885
1984-05-01,Taranaki,3888.7147577441774
1984-06-01,Taranaki,3877.4858009897166
1984-07-01,Taranaki,3868.0076330691572
1984-08-01,Taranaki,3860.0837218117695
1984-09-01,Taranaki,3853.5175350468853
1984-10-01,Taranaki,3848.1125406037704
1984-11-01,Taranaki,3843.6722063117045
1984-12-01,Taranaki,3840.0
1985-01-01,Taranaki,3836.9790713286116
1985-02-01,Taranaki,3834.8112972802137
1985-03-01,Taranaki,3833.778236668177
1985-04-01,Taranaki,3834.161448305853
1985-05-01,Taranaki,3836.242491006606
1985-06-01,Taranaki,3840.302923583784
1985-07-01,Taranaki,3846.6243048507476
1985-08-01,Taranaki,3855.488193620882
1985-09-01,Taranaki,3867.176148707498
1985-10-01,Taranaki,3881.969728923974
1985-11-01,Taranaki,3900.150493083722
1985-12-01,Taranaki,3922.0
1986-01-01,Taranaki,3947.6228157627916
1986-02-01,Taranaki,3976.4155355684334
1986-03-01,Taranaki,4007.597761889601
1986-04-01,Taranaki,4040.3890971992046
1986-05-01,Taranaki,4074.00914397017
1986-06-01,Taranaki,4107.677504675148
1986-07-01,Taranaki,4140.613781787063
1986-08-01,Taranaki,4172.037577778834
1986-09-01,Taranaki,4201.168495123122
1986-10-01,Taranaki,4227.226136292848
1986-11-01,Taranaki,4249.430103760904
1986-12-01,Taranaki,4267.0
1987-01-01,Taranaki,4279.385568397895
1987-02-01,Taranaki,4286.957116001722
1987-03-01,Taranaki,4290.315090773419
1987-04-01,Taranaki,4290.059940674986
1987-05-01,Taranaki,4286.79211366839
1987-06-01,Taranaki,4281.112057715623
1987-07-01,Taranaki,4273.62022077866
1987-08-01,Taranaki,4264.91705081945
1987-09-01,Taranaki,4255.602995800018
1987-10-01,Taranaki,4246.278503682317
1987-11-01,Taranaki,4237.544022428304
1987-12-01,Taranaki,4230.0
1988-01-01,Taranaki,4224.124841201128
1988-02-01,Taranaki,4219.908778202499
1988-03-01,Taranaki,4217.220000016726
1988-04-01,Taranaki,4215.926695656383
1988-05-01,Taranaki,4215.897054134063
1988-06-01,Taranaki,4216.999264462357
1988-07-01,Taranaki,4219.10151565385
1988-08-01,Taranaki,4222.0719967211435
1988-09-01,Taranaki,4225.778896676809
1988-10-01,Taranaki,4230.0904045334455
1988-11-01,Taranaki,4234.8747093036545
1988-12-01,Taranaki,4240.0
1989-01-01,Taranaki,4245.242381612412
1989-02-01,Taranaki,4250.00962304013
1989-03-01,Taranaki,4253.61740915968
1989-04-01,Taranaki,4255.381424847633
1989-05-01,Taranaki,4254.617354980537
1989-06-01,Taranaki,4250.640884434951
1989-07-01,Taranaki,4242.7676980874285
1989-08-01,Taranaki,4230.313480814486
1989-09-01,Taranaki,4212.593917492744
1989-10-01,Taranaki,4188.924692998732
1989-11-01,Taranaki,4158.62149220891
1989-12-01,Taranaki,4121.0
1990-01-01,Taranaki,4075.7626925344393
1990-02-01,Taranaki,4024.1592111184273
1990-03-01,Taranaki,3967.825988344553
1990-04-01,Taranaki,3908.3994568049884
1990-05-01,Taranaki,3847.516049091872
1990-06-01,Taranaki,3786.812197797843
1990-07-01,Taranaki,3727.9243355150425
1990-08-01,Taranaki,3672.488894835628
1990-09-01,Taranaki,3622.142308352212
1990-10-01,Taranaki,3578.521008656941
1990-11-01,Taranaki,3543.2614283420367
1990-12-01,Taranaki,3518.0
1991-01-01,Taranaki,3503.8370565833443
1991-02-01,Taranaki,3499.7285324859695
1991-03-01,Taranaki,3504.0942624621084
1991-04-01,Taranaki,3515.354081265952
