Time Frame,Location Id,Location,Median Rent,Crime
2020/12/1,14,Otago,435,1994
2020/12/1,15,Southland,330,1638
2020/12/1,17,Nelson,450,2040
2021/1/1,1,Northland,450,2905.109529
2021/1/1,2,Auckland,580,4966.856488
2021/1/1,3,Waikato,460,4821.436793
2021/1/1,4,Bay of Plenty,520,3565.218562
2021/1/1,5,Gisborne,400,3774.087122
2021/1/1,7,Taranaki,430,2633.300168
2021/1/1,8,Manawatu-Whanganui,420,2692.560993
2021/1/1,9,Wellington,580,1796.198761
2021/1/1,12,West Coast,300,2026.363898
2021/1/1,13,Canterbury,440,4936.193476
2021/1/1,14,Otago,510,1981.937702
2021/1/1,15,Southland,340,1621.418445
2021/1/1,17,Nelson,480,2026.363898
2021/2/1,1,Northland,470,2899.861038
2021/2/1,2,Auckland,580,4838.400259
2021/2/1,3,Waikato,453,4747.502807
2021/2/1,4,Bay of Plenty,500,3557.10582
2021/2/1,5,Gisborne,440,3745.68386
2021/2/1,7,Taranaki,400,2627.243654
2021/2/1,8,Manawatu-Whanganui,395,2681.938936
2021/2/1,9,Wellington,590,1780.680148
2021/2/1,12,West Coast,330,2012.940767
2021/2/1,13,Canterbury,440,4927.632268
2021/2/1,14,Otago,413,1969.245502
2021/2/1,15,Southland,340,1606.85789
2021/2/1,17,Nelson,450,2012.940767
2021/3/1,1,Northland,450,2898.346868
2021/3/1,2,Auckland,580,4704.976137
2021/3/1,3,Waikato,450,4666.558179
2021/3/1,4,Bay of Plenty,520,3550.371971
2021/3/1,5,Gisborne,380,3718.66894
2021/3/1,7,Taranaki,400,2620.752907
2021/3/1,8,Manawatu-Whanganui,400,2671.821783
2021/3/1,9,Wellington,550,1764.103076
2021/3/1,12,West Coast,310,1999.715051
2021/3/1,13,Canterbury,420,4920.714048
2021/3/1,14,Otago,448,1956.033949
2021/3/1,15,Southland,345,1594.17103
2021/3/1,17,Nelson,440,1999.715051
2021/4/1,1,Northland,480,2899.659359
2021/4/1,2,Auckland,580,4569.928947
2021/4/1,3,Waikato,460,4580.963043
2021/4/1,4,Bay of Plenty,540,3544.727213
2021/4/1,5,Gisborne,450,3692.921089
2021/4/1,7,Taranaki,420,2613.750377
2021/4/1,8,Manawatu-Whanganui,405,2661.897483
2021/4/1,9,Wellington,550,1746.626463
2021/4/1,12,West Coast,315,1986.671188
2021/4/1,13,Canterbury,420,4914.836484
2021/4/1,14,Otago,430,1942.413596
2021/4/1,15,Southland,340,1583.210557
2021/4/1,17,Nelson,470,1986.671188
2021/5/1,1,Northland,480,2902.890852
2021/5/1,2,Auckland,580,4436.603514
2021/5/1,3,Waikato,463,4493.077537
2021/5/1,4,Bay of Plenty,540,3539.881741
2021/5/1,5,Gisborne,450,3668.319034
2021/5/1,7,Taranaki,435,2606.158516
2021/5/1,8,Manawatu-Whanganui,420,2651.853989
2021/5/1,9,Wellington,550,1728.409224
2021/5/1,12,West Coast,318,1973.793622
2021/5/1,13,Canterbury,420,4909.397247
2021/5/1,14,Otago,450,1928.494991
2021/5/1,15,Southland,350,1573.829167
2021/5/1,17,Nelson,460,1973.793622
2021/6/1,1,Northland,478,2907.133688
2021/6/1,2,Auckland,580,4308.344664
2021/6/1,3,Waikato,450,4405.261795
2021/6/1,4,Bay of Plenty,540,3535.545753
2021/6/1,5,Gisborne,460,3644.741502
2021/6/1,7,Taranaki,410,2597.899772
2021/6/1,8,Manawatu-Whanganui,420,2641.379252
2021/6/1,9,Wellington,540,1709.610275
2021/6/1,12,West Coast,310,1961.066792
2021/6/1,13,Canterbury,420,4903.794006
2021/6/1,14,Otago,430,1914.388686
2021/6/1,15,Southland,350,1565.879553
2021/6/1,17,Nelson,450,1961.066792
2021/7/1,1,Northland,480,2911.480208
2021/7/1,2,Auckland,580,4188.497222
2021/7/1,3,Waikato,465,4319.875954
2021/7/1,4,Bay of Plenty,540,3531.429445
2021/7/1,5,Gisborne,500,3622.06722
2021/7/1,7,Taranaki,450,2588.896597
2021/7/1,8,Manawatu-Whanganui,420,2630.161222
2021/7/1,9,Wellington,530,1690.388534
2021/7/1,12,West Coast,310,1948.47514
2021/7/1,13,Canterbury,425,4897.424432
2021/7/1,14,Otago,425,1900.205233
2021/7/1,15,Southland,350,1559.214407
2021/7/1,17,Nelson,470,1948.47514
2021/8/1,1,Northland,480,2915.022753
2021/8/1,2,Auckland,590,4080.406012
2021/8/1,3,Waikato,475,4239.280148
2021/8/1,4,Bay of Plenty,540,3527.243014
2021/8/1,5,Gisborne,428,3600.174915
2021/8/1,7,Taranaki,435,2579.07144
2021/8/1,8,Manawatu-Whanganui,420,2617.887853
2021/8/1,9,Wellington,560,1670.902915
2021/8/1,12,West Coast,300,1936.003109
2021/8/1,13,Canterbury,435,4889.686194
2021/8/1,14,Otago,450,1886.05518
2021/8/1,15,Southland,360,1553.686425
2021/8/1,17,Nelson,438,1936.003109
2021/9/1,1,Northland,475,2916.853664
2021/9/1,2,Auckland,600,3987.41586
2021/9/1,3,Waikato,470,4165.834514
2021/9/1,4,Bay of Plenty,538,3522.696658
2021/9/1,5,Gisborne,450,3578.943314
2021/9/1,7,Taranaki,450,2568.346752
2021/9/1,8,Manawatu-Whanganui,405,2604.247095
2021/9/1,9,Wellington,560,1651.312337
2021/9/1,12,West Coast,350,1923.635137
2021/9/1,13,Canterbury,425,4879.976962
2021/9/1,14,Otago,440,1872.04908
2021/9/1,15,Southland,360,1549.148299
2021/9/1,17,Nelson,450,1923.635137
2021/10/1,1,Northland,500,2916.065282
2021/10/1,2,Auckland,595,3912.87159
2021/10/1,3,Waikato,480,4101.899188
2021/10/1,4,Bay of Plenty,550,3517.500572
2021/10/1,5,Gisborne,500,3558.251143
2021/10/1,7,Taranaki,450,2556.644982
2021/10/1,8,Manawatu-Whanganui,430,2588.926899
2021/10/1,9,Wellington,570,1631.775714
2021/10/1,12,West Coast,320,1911.355668
2021/10/1,13,Canterbury,430,4867.694406
2021/10/1,14,Otago,450,1858.297483
2021/10/1,15,Southland,350,1545.452724
2021/10/1,17,Nelson,450,1911.355668
2021/11/1,1,Northland,480,2911.749947
2021/11/1,2,Auckland,600,3860.118029
2021/11/1,3,Waikato,480,4049.834304
2021/11/1,4,Bay of Plenty,550,3511.364954
2021/11/1,5,Gisborne,500,3537.977129
2021/11/1,7,Taranaki,450,2543.888581
2021/11/1,8,Manawatu-Whanganui,450,2571.615217
2021/11/1,9,Wellington,600,1612.451963
2021/11/1,12,West Coast,295,1899.149142
2021/11/1,13,Canterbury,450,4852.236195
2021/11/1,14,Otago,450,1844.910939
2021/11/1,15,Southland,365,1542.452393
2021/11/1,17,Nelson,450,1899.149142
2021/12/1,1,Northland,500,2903
2021/12/1,2,Auckland,600,3832.5
2021/12/1,3,Waikato,500,4012
2021/12/1,4,Bay of Plenty,560,3504
2021/12/1,5,Gisborne,475,3518
2021/12/1,7,Taranaki,450,2530
2021/12/1,8,Manawatu-Whanganui,470,2552
2021/12/1,9,Wellington,595,1593.5
2021/12/1,12,West Coast,350,1887
2021/12/1,13,Canterbury,470,4833
2021/12/1,14,Otago,470,1832
2021/12/1,15,Southland,370,1540
2021/12/1,17,Nelson,468,1887
2022/1/1,1,Northland,510,2889.181097
2022/1/1,2,Auckland,600,3832.346316
2022/1/1,3,Waikato,490,3990.066559
2022/1/1,4,Bay of Plenty,560,3495.210095
2022/1/1,5,Gisborne,520,3498.247505
2022/1/1,7,Taranaki,468,2514.953309
2022/1/1,8,Manawatu-Whanganui,425,2529.899202
2022/1/1,9,Wellington,600,1575.062584
2022/1/1,12,West Coast,350,1874.926235
2022/1/1,13,Canterbury,475,4809.602105
2022/1/1,14,Otago,555,1819.673245
2022/1/1,15,Southland,380,1537.97388
2022/1/1,17,Nelson,460,1874.926235
2022/2/1,1,Northland,500,2870.752149
2022/2/1,2,Auckland,600,3857.921732
2022/2/1,3,Waikato,495,3982.944861
2022/2/1,4,Bay of Plenty,550,3485.176373
2022/2/1,5,Gisborne,480,3478.843487
2022/2/1,7,Taranaki,450,2498.929064
2022/2/1,8,Manawatu-Whanganui,450,2505.650787
2022/2/1,9,Wellington,620,1557.217839
2022/2/1,12,West Coast,350,1863.080047
2022/2/1,13,Canterbury,470,4782.53325
2022/2/1,14,Otago,450,1808.031367
2022/2/1,15,Southland,380,1536.354937
2022/2/1,17,Nelson,500,1863.080047
2022/3/1,1,Northland,500,2848.445383
2022/3/1,2,Auckland,600,3906.474994
2022/3/1,3,Waikato,480,3988.855935
2022/3/1,4,Bay of Plenty,565,3474.174155
2022/3/1,5,Gisborne,500,3459.960812
2022/3/1,7,Taranaki,470,2482.159441
2022/3/1,8,Manawatu-Whanganui,450,2479.722718
2022/3/1,9,Wellington,600,1540.027732
2022/3/1,12,West Coast,350,1851.647186
2022/3/1,13,Canterbury,450,4752.50279
2022/3/1,14,Otago,475,1797.173091
2022/3/1,15,Southland,390,1535.149714
2022/3/1,17,Nelson,475,1851.647186
2022/4/1,1,Northland,520,2822.993025
2022/4/1,2,Auckland,600,3975.254843
2022/4/1,3,Waikato,490,4006.020808
2022/4/1,4,Bay of Plenty,570,3462.478765
2022/4/1,5,Gisborne,550,3441.772345
2022/4/1,7,Taranaki,480,2464.876618
2022/4/1,8,Manawatu-Whanganui,460,2452.582962
2022/4/1,9,Wellington,590,1523.55423
2022/4/1,12,West Coast,350,1840.813402
2022/4/1,13,Canterbury,460,4720.22008
2022/4/1,14,Otago,488,1787.19714
2022/4/1,15,Southland,398,1534.364756
2022/4/1,17,Nelson,493,1840.813402
2022/5/1,1,Northland,530,2795.127301
2022/5/1,2,Auckland,600,4061.510024
2022/5/1,3,Waikato,500,4032.66051
2022/5/1,4,Bay of Plenty,580,3450.365522
2022/5/1,5,Gisborne,550,3424.450952
2022/5/1,7,Taranaki,450,2447.312771
2022/5/1,8,Manawatu-Whanganui,460,2424.699484
2022/5/1,9,Wellington,578,1507.8593
2022/5/1,12,West Coast,360,1830.764446
2022/5/1,13,Canterbury,460,4686.394476
2022/5/1,14,Otago,475,1778.202237
2022/5/1,15,Southland,393,1534.006609
2022/5/1,17,Nelson,490,1830.764446
2022/6/1,1,Northland,550,2765.580437
2022/6/1,2,Auckland,595,4162.489279
2022/6/1,3,Waikato,485,4066.996068
2022/6/1,4,Bay of Plenty,560,3438.109749
2022/6/1,5,Gisborne,500,3408.169499
2022/6/1,7,Taranaki,480,2429.700076
2022/6/1,8,Manawatu-Whanganui,455,2396.540249
2022/6/1,9,Wellington,570,1493.004908
2022/6/1,12,West Coast,360,1821.686069
2022/6/1,13,Canterbury,450,4651.735331
2022/6/1,14,Otago,500,1770.287105
2022/6/1,15,Southland,380,1534.081816
2022/6/1,17,Nelson,490,1821.686069
2022/7/1,1,Northland,500,2735.084661
2022/7/1,2,Auckland,595,4275.441351
2022/7/1,3,Waikato,500,4107.248512
2022/7/1,4,Bay of Plenty,590,3425.986768
2022/7/1,5,Gisborne,550,3393.100852
2022/7/1,7,Taranaki,500,2412.27071
2022/7/1,8,Manawatu-Whanganui,470,2368.573223
2022/7/1,9,Wellington,580,1479.053022
2022/7/1,12,West Coast,350,1813.764022
2022/7/1,13,Canterbury,460,4616.952002
2022/7/1,14,Otago,460,1763.550466
2022/7/1,15,Southland,380,1534.596922
2022/7/1,17,Nelson,500,1813.764022
2022/8/1,1,Northland,500,2704.372197
2022/8/1,2,Auckland,595,4397.614986
2022/8/1,3,Waikato,495,4151.638869
2022/8/1,4,Bay of Plenty,585,3414.271901
2022/8/1,5,Gisborne,520,3379.417876
2022/8/1,7,Taranaki,498,2395.25685
2022/8/1,8,Manawatu-Whanganui,450,2341.26637
2022/8/1,9,Wellington,570,1466.065607
2022/8/1,12,West Coast,380,1807.184055
2022/8/1,13,Canterbury,465,4582.753842
2022/8/1,14,Otago,450,1758.091046
2022/8/1,15,Southland,380,1535.558472
2022/8/1,17,Nelson,470,1807.184055
2022/9/1,1,Northland,500,2674.175273
2022/9/1,2,Auckland,590,4526.258924
2022/9/1,3,Waikato,500,4198.388168
2022/9/1,4,Bay of Plenty,560,3403.240468
2022/9/1,5,Gisborne,550,3367.293437
2022/9/1,7,Taranaki,500,2378.890672
2022/9/1,8,Manawatu-Whanganui,475,2315.087656
2022/9/1,9,Wellington,575,1454.10463
2022/9/1,12,West Coast,363,1802.131918
2022/9/1,13,Canterbury,470,4549.850207
2022/9/1,14,Otago,480,1754.007565
2022/9/1,15,Southland,380,1536.97301
2022/9/1,17,Nelson,480,1802.131918
2022/10/1,1,Northland,505,2645.226115
2022/10/1,2,Auckland,600,4658.62191
2022/10/1,3,Waikato,500,4245.717437
2022/10/1,4,Bay of Plenty,590,3393.167793
2022/10/1,5,Gisborne,500,3356.900401
2022/10/1,7,Taranaki,480,2363.404354
2022/10/1,8,Manawatu-Whanganui,470,2290.505046
2022/10/1,9,Wellington,580,1443.232059
2022/10/1,12,West Coast,300,1798.793363
2022/10/1,13,Canterbury,480,4518.950452
2022/10/1,14,Otago,485,1751.398749
2022/10/1,15,Southland,400,1538.847081
2022/10/1,17,Nelson,473,1798.793363
2022/11/1,1,Northland,510,2618.256948
2022/11/1,2,Auckland,590,4791.952688
2022/11/1,3,Waikato,500,4291.847705
2022/11/1,4,Bay of Plenty,570,3384.329196
2022/11/1,5,Gisborne,530,3348.411633
2022/11/1,7,Taranaki,500,2349.030071
2022/11/1,8,Manawatu-Whanganui,490,2267.986506
2022/11/1,9,Wellington,595,1433.50986
2022/11/1,12,West Coast,380,1797.35414
2022/11/1,13,Canterbury,495,4490.763931
2022/11/1,14,Otago,475,1750.363319
2022/11/1,15,Southland,393,1541.187229
2022/11/1,17,Nelson,495,1797.35414
2022/12/1,1,Northland,535,2594
2022/12/1,2,Auckland,600,4923.5
2022/12/1,3,Waikato,510,4335
2022/12/1,4,Bay of Plenty,580,3377
2022/12/1,5,Gisborne,550,3342
2022/12/1,7,Taranaki,500,2336
2022/12/1,8,Manawatu-Whanganui,480,2248
2022/12/1,9,Wellington,575,1425
2022/12/1,12,West Coast,360,1798
2022/12/1,13,Canterbury,500,4466
2022/12/1,14,Otago,500,1751
2022/12/1,15,Southland,400,1544
2022/12/1,17,Nelson,500,1798
2023/1/1,1,Northland,550,2573.187496
2023/1/1,2,Auckland,610,5050.51259
2023/1/1,3,Waikato,520,4373.395351
2023/1/1,4,Bay of Plenty,600,3371.455526
2023/1/1,5,Gisborne,495,3337.838367
2023/1/1,7,Taranaki,530,2324.546318
2023/1/1,8,Manawatu-Whanganui,470,2231.013494
2023/1/1,9,Wellington,630,1417.764445
2023/1/1,12,West Coast,378,1800.916693
2023/1/1,13,Canterbury,500,4445.368013
2023/1/1,14,Otago,630,1753.407514
2023/1/1,15,Southland,390,1547.291937
2023/1/1,17,Nelson,520,1800.916693
2023/2/1,1,Northland,500,2556.551663
2023/2/1,2,Auckland,600,5170.239201
2023/2/1,3,Waikato,500,4405.254785
2023/2/1,4,Bay of Plenty,590,3367.971096
2023/2/1,5,Gisborne,515,3336.099599
2023/2/1,7,Taranaki,500,2314.901202
2023/2/1,8,Manawatu-Whanganui,478,2217.494954
2023/2/1,9,Wellington,630,1411.865163
2023/2/1,12,West Coast,383,1806.28997
2023/2/1,13,Canterbury,500,4429.577326
2023/2/1,14,Otago,490,1757.684584
2023/2/1,15,Southland,395,1551.069586
2023/2/1,17,Nelson,510,1806.28997
2023/3/1,1,Northland,500,2544.824727
2023/3/1,2,Auckland,620,5279.928576
2023/3/1,3,Waikato,510,4428.799332
2023/3/1,4,Bay of Plenty,600,3366.822032
2023/3/1,5,Gisborne,570,3336.956563
2023/3/1,7,Taranaki,500,2307.296828
2023/3/1,8,Manawatu-Whanganui,460,2207.912344
2023/3/1,9,Wellington,595,1407.36412
2023/3/1,12,West Coast,380,1814.305582
2023/3/1,13,Canterbury,500,4419.337293
2023/3/1,14,Otago,500,1763.929935
2023/3/1,15,Southland,400,1555.33949
2023/3/1,17,Nelson,495,1814.305582
2023/4/1,1,Northland,540,2538.738914
2023/4/1,2,Auckland,640,5376.829459
2023/4/1,3,Waikato,530,4442.25002
2023/4/1,4,Bay of Plenty,600,3368.283655
2023/4/1,5,Gisborne,550,3340.582124
2023/4/1,7,Taranaki,550,2301.965372
2023/4/1,8,Manawatu-Whanganui,490,2202.73363
2023/4/1,9,Wellington,590,1404.323282
2023/4/1,12,West Coast,380,1825.149279
2023/4/1,13,Canterbury,500,4415.357269
2023/4/1,14,Otago,520,1772.242288
2023/4/1,15,Southland,440,1560.108195
2023/4/1,17,Nelson,525,1825.149279
2023/5/1,1,Northland,540,2539.02645
2023/5/1,2,Auckland,630,5458.190593
2023/5/1,3,Waikato,535,4443.827877
2023/5/1,4,Bay of Plenty,600,3372.631287
2023/5/1,5,Gisborne,550,3347.149148
2023/5/1,7,Taranaki,530,2299.139012
2023/5/1,8,Manawatu-Whanganui,485,2202.426777
2023/5/1,9,Wellington,595,1402.804617
2023/5/1,12,West Coast,400,1839.006811
2023/5/1,13,Canterbury,500,4418.346609
2023/5/1,14,Otago,520,1782.720367
2023/5/1,15,Southland,418,1565.382245
2023/5/1,17,Nelson,485,1839.006811
2023/6/1,1,Northland,550,2546.419563
2023/6/1,2,Auckland,640,5521.260721
2023/6/1,3,Waikato,520,4431.753932
2023/6/1,4,Bay of Plenty,600,3380.140251
2023/6/1,5,Gisborne,550,3356.830501
2023/6/1,7,Taranaki,500,2299.049924
2023/6/1,8,Manawatu-Whanganui,500,2207.459751
2023/6/1,9,Wellington,595,1402.870092
2023/6/1,12,West Coast,385,1856.063931
2023/6/1,13,Canterbury,500,4429.014669
2023/6/1,14,Otago,520,1795.462895
2023/6/1,15,Southland,400,1571.168184
2023/6/1,17,Nelson,500,1856.063931
2023/7/1,1,Northland,535,2561.650477
2023/7/1,2,Auckland,640,5563.288588
2023/7/1,3,Waikato,530,4404.249212
2023/7/1,4,Bay of Plenty,600,3391.085867
2023/7/1,5,Gisborne,605,3369.799048
2023/7/1,7,Taranaki,500,2301.930285
2023/7/1,8,Manawatu-Whanganui,500,2218.300516
2023/7/1,9,Wellington,595,1404.581672
2023/7/1,12,West Coast,375,1876.506387
2023/7/1,13,Canterbury,520,4448.070802
2023/7/1,14,Otago,500,1810.568596
2023/7/1,15,Southland,430,1577.472558
2023/7/1,17,Nelson,520,1876.506387
2023/8/1,1,Northland,533,2585.45142
2023/8/1,2,Auckland,650,5581.522935
2023/8/1,3,Waikato,535,4359.534747
2023/8/1,4,Bay of Plenty,620,3405.743458
2023/8/1,5,Gisborne,625,3386.227655
2023/8/1,7,Taranaki,550,2308.012271
2023/8/1,8,Manawatu-Whanganui,495,2235.417038
2023/8/1,9,Wellington,595,1408.001325
2023/8/1,12,West Coast,400,1900.519931
2023/8/1,13,Canterbury,520,4476.224364
2023/8/1,14,Otago,490,1828.136193
2023/8/1,15,Southland,450,1584.30191
2023/8/1,17,Nelson,480,1900.519931
2023/9/1,1,Northland,565,2618.554617
2023/9/1,2,Auckland,650,5573.212506
2023/9/1,3,Waikato,530,4295.831565
2023/9/1,4,Bay of Plenty,620,3424.388345
2023/9/1,5,Gisborne,550,3406.289188
2023/9/1,7,Taranaki,550,2317.528059
2023/9/1,8,Manawatu-Whanganui,499,2259.277282
2023/9/1,9,Wellington,600,1413.191018
2023/9/1,12,West Coast,385,1928.290314
2023/9/1,13,Canterbury,510,4514.18471
2023/9/1,14,Otago,500,1848.264409
2023/9/1,15,Southland,430,1591.662786
2023/9/1,17,Nelson,530,1928.290314
2023/10/1,1,Northland,570,2661.692296
2023/10/1,2,Auckland,650,5535.606045
2023/10/1,3,Waikato,540,4211.360694
2023/10/1,4,Bay of Plenty,600,3447.295849
2023/10/1,5,Gisborne,550,3430.156513
2023/10/1,7,Taranaki,530,2330.709825
2023/10/1,8,Manawatu-Whanganui,500,2290.349213
2023/10/1,9,Wellington,600,1420.212717
2023/10/1,12,West Coast,395,1960.003286
2023/10/1,13,Canterbury,520,4562.661195
2023/10/1,14,Otago,520,1871.051966
2023/10/1,15,Southland,430,1599.56173
2023/10/1,17,Nelson,495,1960.003286
2023/11/1,1,Northland,550,2715.596681
2023/11/1,2,Auckland,650,5465.952296
2023/11/1,3,Waikato,535,4104.343163
2023/11/1,4,Bay of Plenty,600,3474.741294
2023/11/1,5,Gisborne,575,3458.002495
2023/11/1,7,Taranaki,550,2347.789747
2023/11/1,8,Manawatu-Whanganui,510,2329.100798
2023/11/1,9,Wellington,635,1429.128388
2023/11/1,12,West Coast,400,1995.844598
2023/11/1,13,Canterbury,540,4622.363173
2023/11/1,14,Otago,525,1896.597589
2023/11/1,15,Southland,420,1608.005286
2023/11/1,17,Nelson,525,1995.844598
2023/12/1,1,Northland,550,2781
2023/12/1,2,Auckland,650,5361.5
2023/12/1,3,Waikato,550,3973
2023/12/1,4,Bay of Plenty,630,3507
2023/12/1,5,Gisborne,600,3490
2023/12/1,7,Taranaki,550,2369
2023/12/1,8,Manawatu-Whanganui,518,2376
2023/12/1,9,Wellington,625,1440
2023/12/1,12,West Coast,400,2036
2023/12/1,13,Canterbury,550,4694
2023/12/1,14,Otago,525,1925
2023/12/1,15,Southland,423,1617
2023/12/1,17,Nelson,515,2036
2024/1/1,1,Northland,575,2858.634479
2024/1/1,2,Auckland,650,5219.497902
2024/1/1,3,Waikato,550,3815.552233
2024/1/1,4,Bay of Plenty,650,3544.347289
2024/1/1,5,Gisborne,600,3526.321894
2024/1/1,7,Taranaki,560,2394.572762
2024/1/1,8,Manawatu-Whanganui,490,2431.514786
2024/1/1,9,Wellington,635,1452.889518
2024/1/1,12,West Coast,430,2080.655243
2024/1/1,13,Canterbury,557,4778.28103
2024/1/1,14,Otago,680,1956.357923
2024/1/1,15,Southland,450,1626.552415
2024/1/1,17,Nelson,550,2080.655243
2024/2/1,1,Northland,550,2949.232343
2024/2/1,2,Auckland,650,5037.194745
2024/2/1,3,Waikato,550,3630.220892
2024/2/1,4,Bay of Plenty,630,3587.058484
2024/2/1,5,Gisborne,620,3567.141042
2024/2/1,7,Taranaki,550,2424.740209
2024/2/1,8,Manawatu-Whanganui,500,2496.11312
2024/2/1,9,Wellington,650,1467.858909
2024/2/1,12,West Coast,380,2129.996078
2024/2/1,13,Canterbury,550,4875.915619
2024/2/1,14,Otago,500,1990.77008
2024/2/1,15,Southland,450,1636.669077
2024/2/1,17,Nelson,530,2129.996078
2024/3/1,1,Northland,570,3053.52582
2024/3/1,2,Auckland,660,4811.839272
2024/3/1,3,Waikato,550,3415.227003
2024/3/1,4,Bay of Plenty,650,3635.408905
2024/3/1,5,Gisborne,630,3612.630311
2024/3/1,7,Taranaki,580,2459.734517
2024/3/1,8,Manawatu-Whanganui,520,2570.262968
2024/3/1,9,Wellington,600,1484.970141
2024/3/1,12,West Coast,450,2184.208255
2024/3/1,13,Canterbury,550,4987.613121
2024/3/1,14,Otago,550,2028.335196
2024/3/1,15,Southland,460,1647.35653
2024/3/1,17,Nelson,550,2184.208255
2024/4/1,1,Northland,570,3172.247135
2024/4/1,2,Auckland,660,4540.680227
2024/4/1,3,Waikato,550,3168.791596
2024/4/1,4,Bay of Plenty,630,3689.673874
2024/4/1,5,Gisborne,610,3662.962566
2024/4/1,7,Taranaki,560,2499.787864
2024/4/1,8,Manawatu-Whanganui,500,2654.432295
2024/4/1,9,Wellington,620,1504.285178
2024/4/1,12,West Coast,410,2243.477525
2024/4/1,13,Canterbury,540,5114.082891
2024/4/1,14,Otago,550,2069.151993
2024/4/1,15,Southland,460,1658.621318
2024/4/1,17,Nelson,550,2243.477525
2024/5/1,1,Northland,580,3306.128515
2024/5/1,2,Auckland,670,4220.966353
2024/5/1,3,Waikato,550,2889.1357
2024/5/1,4,Bay of Plenty,650,3750.128714
2024/5/1,5,Gisborne,650,3718.310672
2024/5/1,7,Taranaki,560,2545.132426
2024/5/1,8,Manawatu-Whanganui,523,2749.089066
2024/5/1,9,Wellington,600,1525.86599
2024/5/1,12,West Coast,400,2307.989639
2024/5/1,13,Canterbury,545,5256.034285
2024/5/1,14,Otago,595,2113.319194
2024/5/1,15,Southland,440,1670.469986
2024/5/1,17,Nelson,530,2307.989639
2024/6/1,1,Northland,560,3455.902187
2024/6/1,2,Auckland,660,3849.946393
2024/6/1,3,Waikato,550,2574.480341
2024/6/1,4,Bay of Plenty,650,3817.048746
2024/6/1,5,Gisborne,600,3778.847496
2024/6/1,7,Taranaki,578,2596.00038
2024/6/1,8,Manawatu-Whanganui,520,2854.701247
2024/6/1,9,Wellington,600,1549.774541
2024/6/1,12,West Coast,410,2377.930347
2024/6/1,13,Canterbury,550,5414.176656
2024/6/1,14,Otago,550,2160.935523
2024/6/1,15,Southland,450,1682.909079
2024/6/1,17,Nelson,535,2377.930347
2024/7/1,1,Northland,560,3622.300375
2024/7/1,2,Auckland,650,3424.86909
2024/7/1,3,Waikato,570,2223.04655
2024/7/1,4,Bay of Plenty,650,3890.709291
2024/7/1,5,Gisborne,580,3844.745903
2024/7/1,7,Taranaki,560,2652.623901
2024/7/1,8,Manawatu-Whanganui,520,2971.736803
2024/7/1,9,Wellington,600,1576.0728
2024/7/1,12,West Coast,430,2453.4854
